enterprise_id,application_number,kvic_branch_code,financial_year,application_date,sanction_date,disbursement_date,state,district,block,location_type,gender,category,age,education_level,is_physically_challenged,sector,activity,enterprise_status,previous_enterprise_id,project_cost_rs,margin_money_subsidy_rs,subsidy_percentage,bank_loan_amount_rs,beneficiary_contribution_rs,bank_name,bank_branch,employment_at_setup,male_employees,female_employees,current_employment,is_second_loan_availed,second_loan_date,upgraded_to_small_enterprise,upgrade_date,additional_employment_after_upgrade,operational_status,last_inspection_date,annual_turnover_rs,sustainability_score
PMEGP-2023-003808,APP-741803,KVIC-GUJ-08,2024-25,2025-01-01,2025-02-15,2025-03-08,Gujarat,Vadodara,Vadodara-Block-2,Rural,Male,OBC,52,Post Graduate,False,Service,Entertainment Services,New,,213697,55618.35,26.03,136708.95,21369.7,Canara Bank,Canara-Vadodara-5,5,2,3,6,False,,False,,0,Operational,2025-10-24,563339.64,88
PMEGP-2024-003809,APP-289448,KVIC-HAR-14,2025-26,2025-08-10,2025-10-07,2025-11-07,Haryana,Faridabad,Faridabad-Block-3,Rural,Male,OBC,41,Graduate,False,Manufacturing,Rubber & Plastic Products,Upgraded,PMEGP-2020-027128,2094700,676285.71,32.29,1208944.29,209470.0,HDFC Bank,HDFC-Faridabad-1,8,6,2,6,False,,False,,0,Operational,2026-05-14,4999697.46,66
PMEGP-2025-003810,APP-850286,KVIC-PUN-18,2025-26,2025-07-02,2025-09-28,2025-11-17,Punjab,Jalandhar,Jalandhar-Block-2,Urban,Male,ST,28,12th Pass,False,Manufacturing,Metal Products,New,,2245193,631922.25,28.15,1388751.45,224519.3,Bank of India,Bank-Jalandhar-1,4,3,1,7,False,,False,,0,Operational,2026-07-24,3151120.12,72
PMEGP-2023-003811,APP-817852,KVIC-MAD-18,2023-24,2024-01-04,2024-03-18,2024-04-23,Madhya Pradesh,Ujjain,Ujjain-Block-1,Rural,Male,General,24,Graduate,False,Service,Repair & Maintenance,New,,851160,263884.1,31.0,502159.9,85116.0,IndusInd Bank,IndusInd-Ujjain-5,6,2,4,5,False,,False,,0,Operational,2024-12-31,1482542.23,93
PMEGP-2024-003812,APP-656273,KVIC-RAJ-09,2023-24,2023-12-23,2024-03-17,2024-04-08,Rajasthan,Jaipur,Jaipur-Block-3,Rural,Female,OBC,48,Graduate,False,Service,Hotel & Restaurant,New,,825603,245346.7,29.72,497696.0,82560.3,Axis Bank,Axis-Jaipur-10,4,2,2,6,False,,False,,0,Operational,2024-11-02,2148994.82,79
PMEGP-2025-003813,APP-197730,KVIC-ASS-05,2024-25,2024-04-19,2024-05-19,2024-06-29,Assam,Dibrugarh,Dibrugarh-Block-4,Rural,Female,OBC,46,Graduate,False,Manufacturing,Non-Metallic Products,New,,1624763,501949.48,30.89,960337.22,162476.3,HDFC Bank,HDFC-Dibrugarh-6,7,4,3,10,False,,False,,0,Operational,2025-06-14,2355994.88,75
PMEGP-2023-003814,APP-346356,KVIC-KAR-14,2024-25,2025-02-19,2025-05-03,2025-06-12,Karnataka,Mangaluru,Mangaluru-Block-4,Rural,Male,OBC,48,12th Pass,False,Service,Tourism & Hospitality,New,,850871,286384.7,33.66,479399.2,85087.1,Bank of India,Bank-Mangaluru-10,6,4,2,4,False,,False,,0,Operational,2026-01-21,2804523.53,86
PMEGP-2024-003815,APP-339739,KVIC-KAR-14,2025-26,2025-06-10,2025-07-28,2025-08-20,Karnataka,Belagavi,Belagavi-Block-1,Urban,Male,OBC,32,10th Pass,False,Manufacturing,Non-Metallic Products,New,,1399763,303429.01,21.68,956357.69,139976.3,Union Bank of India,Union-Belagavi-9,7,4,3,0,False,,False,,0,Closed,2026-06-30,0.0,30
PMEGP-2025-003816,APP-511125,KVIC-ASS-17,2025-26,2025-04-25,2025-06-13,2025-07-22,Assam,Silchar,Silchar-Block-5,Rural,Female,OBC,35,Graduate,False,Service,IT & ITES,New,,946931,302710.17,31.97,549527.73,94693.1,Bank of India,Bank-Silchar-9,2,1,1,5,False,,False,,0,Operational,2026-03-11,2116934.45,71
PMEGP-2023-003817,APP-190914,KVIC-HAR-07,2023-24,2024-03-03,2024-04-25,2024-05-15,Haryana,Faridabad,Faridabad-Block-1,Rural,Male,OBC,43,Graduate,False,Manufacturing,Food Processing,New,,2209661,556833.24,25.2,1431861.66,220966.1,Punjab National Bank,Punjab-Faridabad-8,3,1,2,3,False,,False,,0,Operational,2025-03-15,4258303.35,81
PMEGP-2024-003818,APP-403593,KVIC-GUJ-07,2023-24,2023-11-30,2024-01-11,2024-02-14,Gujarat,Rajkot,Rajkot-Block-5,Urban,Male,OBC,49,10th Pass,False,Manufacturing,Agro-based Products,New,,868493,170093.45,19.58,611550.25,86849.3,Canara Bank,Canara-Rajkot-10,4,2,2,0,False,,False,,0,Closed,2024-11-17,0.0,12
PMEGP-2025-003819,APP-739788,KVIC-BIH-12,2024-25,2025-03-24,2025-06-17,2025-07-28,Bihar,Gaya,Gaya-Block-2,Rural,Male,OBC,54,Post Graduate,False,Service,Education & Training,New,,898645,293218.95,32.63,515561.55,89864.5,HDFC Bank,HDFC-Gaya-5,7,5,2,8,False,,False,,0,Operational,2026-02-23,1490799.36,71
PMEGP-2023-003820,APP-765415,KVIC-KER-01,2024-25,2025-03-28,2025-06-14,2025-07-19,Kerala,Thrissur,Thrissur-Block-3,Urban,Male,SC,54,Graduate,False,Manufacturing,Paper & Paper Products,New,,1437395,385576.86,26.82,908078.64,143739.5,Union Bank of India,Union-Thrissur-1,10,4,6,11,False,,False,,0,Operational,2026-06-20,1212379.04,80
PMEGP-2024-003821,APP-258840,KVIC-MAH-14,2025-26,2025-08-26,2025-11-04,2025-12-15,Maharashtra,Nashik,Nashik-Block-3,Rural,Male,OBC,42,Graduate,False,Service,Repair & Maintenance,Upgraded,PMEGP-2023-025223,330763,100550.61,30.4,197136.09,33076.3,HDFC Bank,HDFC-Nashik-4,7,5,2,9,False,,False,,0,Operational,2026-08-19,523539.61,69
PMEGP-2025-003822,APP-444774,KVIC-UTT-09,2025-26,2025-05-02,2025-06-06,2025-07-23,Uttar Pradesh,Meerut,Meerut-Block-3,Urban,Female,OBC,42,12th Pass,False,Manufacturing,Food Processing,New,,1726892,312788.73,18.11,1241414.07,172689.2,Axis Bank,Axis-Meerut-3,7,3,4,6,False,,False,,0,Operational,2026-04-23,5285406.46,94
PMEGP-2023-003823,APP-235647,KVIC-GUJ-01,2023-24,2023-12-20,2024-02-15,2024-03-16,Gujarat,Bhavnagar,Bhavnagar-Block-3,Rural,Male,OBC,25,Graduate,False,Manufacturing,Mineral Products,Upgraded,PMEGP-2021-043965,1446691,422448.49,29.2,879573.41,144669.1,State Bank of India,State-Bhavnagar-7,7,3,4,6,False,,False,,0,Operational,2024-11-28,2270743.3,74
PMEGP-2024-003824,APP-441233,KVIC-KER-01,2023-24,2023-07-18,2023-09-01,2023-10-17,Kerala,Kozhikode,Kozhikode-Block-2,Urban,Female,OBC,27,12th Pass,False,Manufacturing,Non-Metallic Products,New,,1785601,338758.52,18.97,1268282.38,178560.1,Punjab National Bank,Punjab-Kozhikode-5,9,5,4,8,True,2025-04-28,False,,0,Operational,2024-10-06,5574502.93,95
PMEGP-2025-003825,APP-413303,KVIC-KAR-14,2023-24,2023-05-10,2023-07-01,2023-08-15,Karnataka,Mysuru,Mysuru-Block-4,Rural,Male,ST,54,12th Pass,False,Service,Retail Trade,New,,958993,290260.32,30.27,572833.38,95899.3,ICICI Bank,ICICI-Mysuru-2,3,1,2,5,False,,False,,0,Operational,2024-02-29,1619759.4,85
PMEGP-2023-003826,APP-615267,KVIC-PUN-04,2025-26,2025-08-08,2025-09-11,2025-09-26,Punjab,Ludhiana,Ludhiana-Block-4,Rural,Female,OBC,44,Graduate,False,Service,Logistics & Warehousing,New,,307093,84941.13,27.66,191442.57,30709.3,Axis Bank,Axis-Ludhiana-5,4,3,1,3,False,,False,,0,Under Observation,2026-06-12,189044.43,58
PMEGP-2024-003827,APP-475844,KVIC-TEL-18,2024-25,2024-05-21,2024-07-07,2024-08-28,Telangana,Nizamabad,Nizamabad-Block-3,Rural,Male,ST,33,Post Graduate,False,Manufacturing,Metal Products,Upgraded,PMEGP-2021-025144,1651429,448039.02,27.13,1038247.08,165142.9,State Bank of India,State-Nizamabad-8,5,3,2,9,False,,False,,0,Operational,2025-06-13,5602476.59,88
PMEGP-2025-003828,APP-181668,KVIC-UTT-08,2025-26,2025-11-03,2026-01-27,2026-03-16,Uttar Pradesh,Meerut,Meerut-Block-3,Urban,Female,General,54,Post Graduate,False,Service,Hotel & Restaurant,New,,601205,104698.15,17.41,436386.35,60120.5,HDFC Bank,HDFC-Meerut-5,6,4,2,6,False,,False,,0,Operational,2027-01-09,1886987.88,87
PMEGP-2023-003829,APP-278157,KVIC-TEL-02,2024-25,2024-07-10,2024-09-19,2024-10-05,Telangana,Karimnagar,Karimnagar-Block-5,Rural,Male,General,50,Below 10th,False,Manufacturing,Bakery Products,New,,1153745,373709.0,32.39,664661.5,115374.5,IndusInd Bank,IndusInd-Karimnagar-7,7,3,4,9,False,,False,,0,Operational,2025-06-29,3745594.18,65
PMEGP-2024-003830,APP-347571,KVIC-WES-12,2025-26,2025-04-06,2025-06-17,2025-07-02,West Bengal,Kolkata,Kolkata-Block-3,Rural,Female,ST,28,Technical/ITI,False,Service,Tourism & Hospitality,New,,844532,234627.21,27.78,525451.59,84453.2,State Bank of India,State-Kolkata-9,2,1,1,7,False,,False,,0,Operational,2026-02-26,1317644.77,71
PMEGP-2025-003831,APP-155322,KVIC-HAR-05,2023-24,2023-04-15,2023-05-26,2023-07-11,Haryana,Ambala,Ambala-Block-2,Rural,Male,OBC,50,10th Pass,False,Service,Transportation,New,,416770,144451.39,34.66,230641.61,41677.0,Central Bank of India,Central-Ambala-4,8,4,4,15,True,2025-05-19,True,2025-01-26,3,Operational,2024-03-14,624592.02,91
PMEGP-2023-003832,APP-317622,KVIC-WES-19,2025-26,2025-05-08,2025-08-04,2025-09-29,West Bengal,Kolkata,Kolkata-Block-3,Urban,Female,OBC,24,12th Pass,False,Manufacturing,Metal Products,New,,990364,209761.55,21.18,681566.05,99036.4,Bank of India,Bank-Kolkata-4,8,4,4,0,False,,False,,0,Closed,2026-05-09,0.0,23
PMEGP-2024-003833,APP-894422,KVIC-GUJ-02,2024-25,2025-03-03,2025-05-30,2025-07-07,Gujarat,Bhavnagar,Bhavnagar-Block-2,Urban,Male,OBC,43,10th Pass,False,Manufacturing,Electronics & IT Hardware,New,,1481966,281924.22,19.02,1051845.18,148196.6,Canara Bank,Canara-Bhavnagar-5,8,3,5,7,False,,False,,0,Operational,2026-02-21,2427102.03,86
PMEGP-2025-003834,APP-790582,KVIC-PUN-05,2023-24,2023-09-25,2023-12-15,2024-02-07,Punjab,Patiala,Patiala-Block-3,Urban,Male,OBC,47,Below 10th,False,Service,Logistics & Warehousing,New,,598296,122456.34,20.47,416010.06,59829.6,State Bank of India,State-Patiala-1,6,3,3,11,False,,False,,0,Operational,2024-09-14,1106515.36,79
PMEGP-2023-003835,APP-367658,KVIC-MAH-04,2024-25,2024-04-06,2024-06-19,2024-07-24,Maharashtra,Nagpur,Nagpur-Block-2,Rural,Female,General,45,12th Pass,False,Manufacturing,Food Processing,New,,2159110,638215.66,29.56,1304983.34,215911.0,Punjab National Bank,Punjab-Nagpur-10,12,5,7,11,False,,False,,0,Operational,2025-07-18,2909065.5,71
PMEGP-2024-003836,APP-555301,KVIC-KER-12,2024-25,2024-10-05,2024-11-30,2025-01-03,Kerala,Thiruvananthapuram,Thiruvananthapuram-Block-2,Rural,Female,SC,39,10th Pass,False,Manufacturing,Non-Metallic Products,New,,585400,180036.99,30.75,346823.01,58540.0,State Bank of India,State-Thiruvananthapuram-7,5,2,3,5,False,,False,,0,Operational,2025-08-13,1814883.85,71
PMEGP-2025-003837,APP-645939,KVIC-TEL-20,2023-24,2023-08-11,2023-09-23,2023-10-31,Telangana,Khammam,Khammam-Block-5,Urban,Male,SC,33,Post Graduate,False,Manufacturing,Leather Products,New,,1751801,609615.98,34.8,967004.92,175180.1,Bank of India,Bank-Khammam-10,7,5,2,10,False,,False,,0,Operational,2024-09-18,3387900.87,83
PMEGP-2023-003838,APP-275347,KVIC-HAR-16,2025-26,2025-05-10,2025-06-29,2025-07-18,Haryana,Ambala,Ambala-Block-3,Rural,Male,OBC,41,10th Pass,False,Service,Tourism & Hospitality,New,,483936,160673.87,33.2,274868.53,48393.6,ICICI Bank,ICICI-Ambala-8,5,2,3,8,False,,False,,0,Operational,2026-04-25,1628766.56,76
PMEGP-2024-003839,APP-429970,KVIC-TEL-11,2024-25,2024-05-23,2024-07-02,2024-08-18,Telangana,Karimnagar,Karimnagar-Block-5,Urban,Female,ST,48,10th Pass,False,Manufacturing,Rubber & Plastic Products,New,,894552,295601.91,33.04,509494.89,89455.2,Indian Bank,Indian-Karimnagar-8,9,5,4,13,False,,False,,0,Operational,2025-05-13,2925410.52,89
PMEGP-2025-003840,APP-576120,KVIC-KER-06,2023-24,2023-04-30,2023-06-12,2023-07-02,Kerala,Thiruvananthapuram,Thiruvananthapuram-Block-1,Urban,Male,General,29,Technical/ITI,False,Service,Hotel & Restaurant,New,,457308,113140.94,24.74,298436.26,45730.8,Canara Bank,Canara-Thiruvananthapuram-9,5,2,3,8,False,,False,,0,Operational,2024-02-20,692306.42,85
PMEGP-2023-003841,APP-914775,KVIC-TAM-10,2023-24,2024-03-14,2024-06-02,2024-07-03,Tamil Nadu,Chennai,Chennai-Block-3,Rural,Male,OBC,53,10th Pass,False,Service,Entertainment Services,New,,552107,182456.38,33.05,314439.92,55210.7,Union Bank of India,Union-Chennai-6,8,4,4,13,False,,False,,0,Operational,2025-03-13,1724069.16,83
PMEGP-2024-003842,APP-631083,KVIC-KAR-17,2024-25,2024-12-26,2025-03-11,2025-05-05,Karnataka,Belagavi,Belagavi-Block-4,Rural,Male,SC,33,Post Graduate,False,Manufacturing,Agro-based Products,New,,766746,222366.11,29.0,467705.29,76674.6,Bank of India,Bank-Belagavi-3,8,6,2,10,False,,False,,0,Operational,2025-12-26,2190692.18,66
PMEGP-2025-003843,APP-753532,KVIC-KER-06,2023-24,2023-07-08,2023-10-06,2023-11-11,Kerala,Kochi,Kochi-Block-3,Rural,Male,OBC,25,12th Pass,False,Service,Hotel & Restaurant,New,,713998,218603.14,30.62,423995.06,71399.8,Canara Bank,Canara-Kochi-5,8,3,5,12,False,,False,,0,Operational,2024-08-24,2092011.13,95
PMEGP-2023-003844,APP-991118,KVIC-BIH-05,2025-26,2025-04-06,2025-07-05,2025-08-16,Bihar,Darbhanga,Darbhanga-Block-5,Urban,Male,OBC,37,Graduate,False,Service,Hotel & Restaurant,New,,575325,112567.44,19.57,405225.06,57532.5,Central Bank of India,Central-Darbhanga-6,5,2,3,4,False,,False,,0,Operational,2026-02-16,1145434.58,82
PMEGP-2024-003845,APP-148679,KVIC-UTT-06,2025-26,2025-09-18,2025-12-15,2026-01-03,Uttar Pradesh,Kanpur,Kanpur-Block-1,Rural,Male,General,32,Below 10th,False,Manufacturing,Agro-based Products,New,,793351,242394.45,30.55,471621.45,79335.1,Canara Bank,Canara-Kanpur-10,8,5,3,11,False,,False,,0,Operational,2026-07-29,1697601.52,70
PMEGP-2025-003846,APP-201223,KVIC-PUN-05,2025-26,2025-11-07,2026-01-28,2026-03-10,Punjab,Bathinda,Bathinda-Block-2,Rural,Male,OBC,33,10th Pass,False,Manufacturing,Rubber & Plastic Products,New,,1244676,333459.81,26.79,786748.59,124467.6,Union Bank of India,Union-Bathinda-2,7,5,2,7,False,,False,,0,Operational,2026-10-18,4182029.47,78
PMEGP-2023-003847,APP-958614,KVIC-WES-10,2025-26,2025-05-30,2025-08-08,2025-08-31,West Bengal,Howrah,Howrah-Block-1,Urban,Female,General,37,12th Pass,False,Service,IT & ITES,New,,697869,124989.49,17.91,503092.61,69786.9,Punjab National Bank,Punjab-Howrah-6,7,2,5,5,False,,False,,0,Operational,2026-05-06,777245.8,75
PMEGP-2024-003848,APP-230690,KVIC-BIH-18,2024-25,2025-02-11,2025-04-07,2025-05-23,Bihar,Muzaffarpur,Muzaffarpur-Block-4,Urban,Male,SC,53,Below 10th,False,Manufacturing,Bakery Products,New,,2239811,738263.89,32.96,1277566.01,223981.1,Punjab National Bank,Punjab-Muzaffarpur-2,8,5,3,7,False,,False,,0,Operational,2026-01-11,2371100.5,70
PMEGP-2025-003849,APP-543250,KVIC-KAR-07,2025-26,2025-08-16,2025-10-04,2025-10-30,Karnataka,Mysuru,Mysuru-Block-4,Urban,Male,OBC,42,12th Pass,False,Manufacturing,Bakery Products,New,,1063541,188630.46,17.74,768556.44,106354.1,Indian Bank,Indian-Mysuru-10,3,1,2,4,False,,False,,0,Operational,2026-06-16,3195080.78,87
PMEGP-2023-003850,APP-505689,KVIC-KER-02,2025-26,2025-10-28,2026-01-13,2026-03-05,Kerala,Kochi,Kochi-Block-1,Rural,Male,ST,42,Graduate,False,Service,Hotel & Restaurant,Upgraded,PMEGP-2020-016210,384537,129353.18,33.64,216730.12,38453.7,Canara Bank,Canara-Kochi-9,2,1,1,5,False,,False,,0,Operational,2026-11-15,407207.51,75
PMEGP-2024-003851,APP-454991,KVIC-KER-06,2025-26,2025-05-06,2025-07-04,2025-08-23,Kerala,Thrissur,Thrissur-Block-4,Urban,Male,SC,45,Below 10th,False,Manufacturing,Handicrafts,New,,2343065,645521.16,27.55,1463237.34,234306.5,Canara Bank,Canara-Thrissur-6,9,6,3,11,False,,False,,0,Operational,2026-02-24,6106135.63,86
PMEGP-2025-003852,APP-711612,KVIC-PUN-14,2024-25,2024-07-29,2024-08-28,2024-10-21,Punjab,Bathinda,Bathinda-Block-5,Rural,Male,SC,53,Post Graduate,False,Service,Hotel & Restaurant,New,,828838,264624.22,31.93,481329.98,82883.8,IndusInd Bank,IndusInd-Bathinda-6,2,1,1,7,False,,False,,0,Operational,2025-10-14,989393.69,82
PMEGP-2023-003853,APP-557836,KVIC-WES-20,2024-25,2024-12-10,2025-03-10,2025-04-30,West Bengal,Siliguri,Siliguri-Block-5,Urban,Female,General,34,Technical/ITI,False,Manufacturing,Rubber & Plastic Products,New,,2493762,506562.17,20.31,1737823.63,249376.2,Punjab National Bank,Punjab-Siliguri-10,4,2,2,6,False,,False,,0,Operational,2026-03-19,8430404.05,91
PMEGP-2024-003854,APP-815116,KVIC-MAH-03,2023-24,2023-11-22,2024-01-08,2024-02-16,Maharashtra,Pune,Pune-Block-2,Rural,Female,General,21,Below 10th,False,Manufacturing,Handicrafts,New,,1106229,350579.78,31.69,645026.32,110622.9,Punjab National Bank,Punjab-Pune-6,8,5,3,7,False,,False,,0,Operational,2024-12-18,3744902.01,92
PMEGP-2025-003855,APP-442748,KVIC-ASS-07,2023-24,2023-12-23,2024-03-10,2024-04-19,Assam,Silchar,Silchar-Block-4,Rural,Female,SC,42,10th Pass,False,Manufacturing,Wood Products,New,,847750,263567.47,31.09,499407.53,84775.0,Central Bank of India,Central-Silchar-1,5,3,2,9,False,,False,,0,Operational,2025-01-28,2402566.1,95
PMEGP-2023-003856,APP-555588,KVIC-RAJ-07,2024-25,2024-12-13,2025-02-08,2025-03-29,Rajasthan,Ajmer,Ajmer-Block-3,Rural,Male,OBC,25,Below 10th,False,Manufacturing,Non-Metallic Products,New,,838828,226565.84,27.01,528379.36,83882.8,Punjab National Bank,Punjab-Ajmer-1,9,3,6,12,False,,False,,0,Operational,2025-10-16,2671088.8,74
PMEGP-2024-003857,APP-834814,KVIC-KAR-12,2023-24,2024-02-10,2024-03-27,2024-05-10,Karnataka,Belagavi,Belagavi-Block-4,Urban,Female,OBC,39,Technical/ITI,False,Service,IT & ITES,New,,281969,47179.23,16.73,206592.87,28196.9,State Bank of India,State-Belagavi-6,4,2,2,9,False,,False,,0,Operational,2025-03-12,499573.61,67
PMEGP-2025-003858,APP-795220,KVIC-HAR-15,2025-26,2025-04-12,2025-07-10,2025-08-07,Haryana,Gurugram,Gurugram-Block-2,Urban,Male,OBC,42,Post Graduate,False,Service,Beauty & Wellness,New,,243506,56342.62,23.14,162812.78,24350.6,HDFC Bank,HDFC-Gurugram-9,6,4,2,9,False,,False,,0,Operational,2026-06-23,316503.95,77
PMEGP-2023-003859,APP-739447,KVIC-RAJ-07,2024-25,2024-11-18,2025-01-25,2025-02-21,Rajasthan,Ajmer,Ajmer-Block-3,Rural,Male,OBC,37,10th Pass,False,Manufacturing,Wood Products,New,,709351,241422.69,34.03,396993.21,70935.1,Union Bank of India,Union-Ajmer-10,7,5,2,10,False,,False,,0,Operational,2025-10-01,1335392.81,88
PMEGP-2024-003860,APP-206347,KVIC-TEL-02,2024-25,2024-06-26,2024-08-17,2024-10-16,Telangana,Karimnagar,Karimnagar-Block-4,Urban,Male,OBC,48,10th Pass,False,Service,Logistics & Warehousing,New,,998246,158303.49,15.86,740117.91,99824.6,State Bank of India,State-Karimnagar-10,6,3,3,5,False,,False,,0,Operational,2025-09-02,2647573.63,66
PMEGP-2025-003861,APP-815263,KVIC-PUN-04,2023-24,2023-08-18,2023-09-20,2023-11-15,Punjab,Bathinda,Bathinda-Block-5,Urban,Male,ST,41,Below 10th,True,Manufacturing,Bakery Products,New,,1133305,380809.12,33.6,639165.38,113330.5,IndusInd Bank,IndusInd-Bathinda-2,7,5,2,5,True,2025-05-16,False,,0,Operational,2024-05-28,1385239.37,82
PMEGP-2023-003862,APP-465594,KVIC-KER-16,2023-24,2023-04-08,2023-06-19,2023-07-09,Kerala,Kochi,Kochi-Block-3,Rural,Female,General,38,Technical/ITI,False,Service,Transportation,New,,830622,290585.74,34.98,456974.06,83062.2,IndusInd Bank,IndusInd-Kochi-7,3,1,2,0,False,,False,,0,Closed,2024-03-10,0.0,12
PMEGP-2024-003863,APP-291497,KVIC-GUJ-11,2025-26,2025-05-14,2025-08-03,2025-09-13,Gujarat,Rajkot,Rajkot-Block-2,Rural,Male,OBC,38,Technical/ITI,False,Service,IT & ITES,New,,933333,259136.95,27.76,580862.75,93333.3,ICICI Bank,ICICI-Rajkot-3,4,1,3,7,False,,False,,0,Operational,2026-05-05,2175797.16,84
PMEGP-2025-003864,APP-859062,KVIC-TAM-18,2023-24,2023-10-21,2023-11-20,2023-12-23,Tamil Nadu,Madurai,Madurai-Block-1,Urban,Female,General,26,Graduate,False,Service,Healthcare Services,New,,942221,231149.97,24.53,616848.93,94222.1,Axis Bank,Axis-Madurai-5,3,1,2,6,False,,False,,0,Operational,2024-12-09,1834058.56,72
PMEGP-2023-003865,APP-698944,KVIC-BIH-15,2025-26,2025-09-27,2025-12-10,2026-01-19,Bihar,Bhagalpur,Bhagalpur-Block-2,Urban,Male,OBC,48,Post Graduate,False,Service,Transportation,New,,220091,47338.53,21.51,150743.37,22009.1,ICICI Bank,ICICI-Bhagalpur-2,6,3,3,5,False,,False,,0,Operational,2026-08-29,322533.43,69
PMEGP-2024-003866,APP-421556,KVIC-ASS-18,2024-25,2024-10-14,2024-12-07,2024-12-29,Assam,Dibrugarh,Dibrugarh-Block-2,Rural,Female,OBC,23,Post Graduate,False,Service,Entertainment Services,New,,711932,187028.33,26.27,453710.47,71193.2,State Bank of India,State-Dibrugarh-3,2,0,2,7,False,,False,,0,Operational,2025-11-24,1220069.79,87
PMEGP-2025-003867,APP-116050,KVIC-KAR-11,2025-26,2025-09-03,2025-10-30,2025-12-27,Karnataka,Hubballi,Hubballi-Block-1,Rural,Female,General,25,Below 10th,False,Service,Repair & Maintenance,New,,558169,147115.91,26.36,355236.19,55816.9,Axis Bank,Axis-Hubballi-4,3,1,2,2,False,,False,,0,Under Observation,2026-10-15,379597.99,41
PMEGP-2023-003868,APP-241846,KVIC-ASS-16,2024-25,2025-03-10,2025-06-02,2025-07-09,Assam,Silchar,Silchar-Block-2,Urban,Male,OBC,51,Below 10th,False,Manufacturing,Rubber & Plastic Products,New,,1316371,283845.12,21.56,900888.78,131637.1,State Bank of India,State-Silchar-5,6,4,2,11,False,,False,,0,Operational,2026-05-07,2464307.64,94
PMEGP-2024-003869,APP-462372,KVIC-ODI-15,2025-26,2025-08-19,2025-10-17,2025-11-12,Odisha,Rourkela,Rourkela-Block-2,Rural,Male,OBC,26,Graduate,False,Service,Transportation,New,,237202,79722.32,33.61,133759.48,23720.2,Axis Bank,Axis-Rourkela-2,4,3,1,5,False,,False,,0,Operational,2026-07-11,647875.27,72
PMEGP-2025-003870,APP-126017,KVIC-RAJ-14,2023-24,2023-04-04,2023-05-16,2023-06-11,Rajasthan,Udaipur,Udaipur-Block-5,Rural,Female,OBC,38,Graduate,False,Manufacturing,Bakery Products,New,,1027273,301453.61,29.35,623092.09,102727.3,Punjab National Bank,Punjab-Udaipur-4,6,3,3,5,False,,False,,0,Operational,2024-01-02,906078.47,76
PMEGP-2023-003871,APP-195880,KVIC-KAR-18,2023-24,2024-01-30,2024-03-26,2024-05-12,Karnataka,Belagavi,Belagavi-Block-3,Urban,Male,ST,40,10th Pass,False,Manufacturing,Handicrafts,New,,1364556,412199.59,30.21,815900.81,136455.6,Axis Bank,Axis-Belagavi-7,6,3,3,5,False,,False,,0,Operational,2025-02-10,3772227.87,74
PMEGP-2024-003872,APP-322577,KVIC-UTT-19,2025-26,2025-04-05,2025-06-11,2025-08-04,Uttar Pradesh,Kanpur,Kanpur-Block-3,Urban,Male,General,28,10th Pass,False,Manufacturing,Food Processing,New,,1246131,214601.82,17.22,906916.08,124613.1,Indian Bank,Indian-Kanpur-6,6,3,3,10,False,,False,,0,Operational,2026-05-21,3168136.96,80
PMEGP-2025-003873,APP-192231,KVIC-WES-03,2024-25,2024-07-16,2024-09-09,2024-10-13,West Bengal,Howrah,Howrah-Block-3,Rural,Male,ST,40,12th Pass,True,Manufacturing,Handicrafts,New,,885353,250600.06,28.31,546217.64,88535.3,HDFC Bank,HDFC-Howrah-3,6,3,3,6,False,,False,,0,Under Observation,2025-07-03,677366.6,61
PMEGP-2023-003874,APP-326845,KVIC-HAR-20,2025-26,2025-10-30,2025-12-18,2026-02-03,Haryana,Panipat,Panipat-Block-2,Rural,Male,SC,49,Post Graduate,False,Service,Tourism & Hospitality,New,,422010,146324.59,34.67,233484.41,42201.0,IndusInd Bank,IndusInd-Panipat-5,6,3,3,10,False,,False,,0,Operational,2026-10-31,926820.64,79
PMEGP-2024-003875,APP-578230,KVIC-HAR-06,2025-26,2025-06-20,2025-08-24,2025-09-23,Haryana,Faridabad,Faridabad-Block-3,Rural,Male,SC,28,Technical/ITI,False,Service,Tourism & Hospitality,New,,720301,241604.05,33.54,406666.85,72030.1,State Bank of India,State-Faridabad-7,4,2,2,2,False,,False,,0,Operational,2026-07-10,964585.66,74
PMEGP-2025-003876,APP-192625,KVIC-ODI-09,2023-24,2023-06-13,2023-07-25,2023-09-22,Odisha,Bhubaneswar,Bhubaneswar-Block-3,Urban,Male,General,23,10th Pass,False,Service,Healthcare Services,New,,473982,97957.48,20.67,328626.32,47398.2,Central Bank of India,Central-Bhubaneswar-9,3,2,1,1,False,,False,,0,Operational,2024-07-13,1011323.25,93
